id,betweenness,closeness,degree,eigenvector,page,clustering,katz
1605,0.0,,6.460398034762451e-08,1.888636929297742e-06,1.5692118176731125e-13,0.0005624559191868455,2.9754068525296995e-09
1606,0.0,,6.198864103766447e-08,1.2239083536957846e-06,3.9668727455336015e-12,0.00011037740358626126,1.4024731641008715e-08
1607,2.5115468365811003e-06,,6.39034905765918e-08,6.219526659837973e-07,1.8819210772484356e-12,0.0003563312110097716,5.2121462346713135e-09
1608,0.0,,3.054699066470658e-11,1.6519682065670287e-06,1.2402108831122396e-11,0.0,4.714221585999951e-08
1609,0.0,,6.39034905765918e-08,1.1837215065380888e-06,5.922067998078704e-14,0.0003126023804514289,5.156462587282342e-09
1610,0.0,,3.3941100738530907e-12,1.0522386939825985e-07,2.9088041037352962e-12,0.0,2.9197190591236913e-08
1611,0.0,,1.7316888141332245e-14,7.331244791627024e-13,3.0471256256654945e-14,0.0,2.2350667347703345e-08
1612,0.0,,6.062020858679231e-08,1.3105494403515026e-06,1.0988237400814796e-11,3.371855127838903e-05,2.4140871270417422e-08
1613,0.0,,5.303296990048899e-12,1.8318988332619035e-08,3.5100976822422983e-12,0.0,3.129556988586634e-08
1614,0.0,,6.294242493137458e-08,5.075001230922956e-07,1.4431554851682247e-14,0.00012423005448586915,9.215257494988215e-09
1615,0.0,,5.7328947840762484e-08,2.5989124889001455e-06,4.2653120779231687e-11,1.899283035362977e-05,5.770579069935222e-08
1616,0.0,,6.241529885664564e-08,2.1436085749078767e-09,1.561890277993304e-12,6.0846662966341825e-05,1.2056465694558076e-08
1617,0.0,,3.1560028623338356e-12,2.796041311954669e-08,4.820229499206828e-12,0.0,2.886215359816953e-08
1618,0.0,,3.896299829428083e-12,8.1919490805268e-10,3.234329285903616e-12,0.0,2.976178483298299e-08
1619,0.0,,7.6367476664451e-12,1.5592407685317965e-08,4.893580034816133e-12,0.0,3.3368793764436504e-08
1620,0.0,,1.558519931929773e-13,6.277826471001492e-09,8.791166004456718e-14,0.0,2.3341189842514928e-08
1621,0.0,,6.284341995267372e-08,2.5504341092557336e-07,1.4012713087107932e-13,9.582256787614255e-05,9.728442506670735e-09
1622,2.5115468365811003e-06,,6.120480941320142e-08,1.0475977145663456e-06,1.056690155385314e-11,4.6613616311225784e-05,1.9941236499588852e-08
1623,0.0,,6.267858482377481e-08,4.730343969429238e-07,4.945523094737032e-13,9.338310815567982e-05,1.04484213848105e-08
1624,0.0,,6.182493150644395e-08,7.871850891872259e-09,1.2931160315929774e-12,4.834352304440211e-05,1.556891953802278e-08
1625,2.5115468365811003e-06,,8.381373855763104e-12,6.752707319039967e-11,3.5165493071203905e-12,0.0,3.413635002403516e-08
1626,0.0,,1.7316888130791482e-12,2.747314475873681e-08,1.5590503120380468e-12,0.0,2.694616475898116e-08
1627,0.0,,6.130251562528858e-08,1.5947182396189362e-06,3.862309912218841e-12,6.508464675461719e-05,1.9123880683546448e-08
1628,0.0,,1.7316888130791482e-12,9.865978189375453e-10,1.078632598261431e-12,0.0,2.70747711818333e-08
1629,1.00461873463244e-05,,5.846884931895353e-08,6.604671665460492e-06,3.9695101040787415e-11,2.398368474844887e-05,4.4409584997612454e-08
1630,0.0,,6.39034905765918e-08,3.5549768433178764e-06,1.1453895516416352e-14,4.3808775236627305e-05,5.2222326005242274e-09
1631,0.0,,2.290158455477525e-12,2.7501646740852278e-09,1.0183079920443586e-12,0.0,2.7912297895759478e-08
1632,0.0,,6.162876579768053e-08,3.7679343443741236e-07,3.654234353880108e-12,8.014512471655246e-05,1.669863777198864e-08
1633,0.0,,6.926755251259663e-14,3.522210478139302e-12,5.3678481354904615e-14,0.0,2.2864263980505054e-08
1634,2.5115468365811003e-06,,6.084722000254897e-08,1.284439121455456e-06,7.040003592121084e-12,6.603589115698936e-05,2.239570551972289e-08
1635,2.5115468365811003e-06,,6.327300432580109e-08,3.498112257353153e-06,6.104700848157606e-13,2.790083637579387e-05,7.819252201932247e-09
1636,0.0,,6.373727009664147e-08,1.46633855904498e-06,2.1926469568601254e-13,0.00031696928517599914,5.700395373171901e-09
1637,0.0,,2.06114260993056e-11,6.49401001132873e-07,6.431925102644636e-12,0.0,4.187704391636318e-08
1638,0.0,,5.613789227506366e-08,9.314154140108962e-06,1.1027973533139533e-10,1.6347821850510733e-05,7.297412841223375e-08
1639,0.0,,6.294242493137458e-08,1.5328154528867106e-08,3.025470614802661e-13,0.00012091259477523481,9.419551815865942e-09
1640,0.0,,1.7316888141332245e-14,1.6841554559259077e-10,3.579362753303331e-14,0.0,2.2354126225725982e-08
1641,0.0,,6.557760073673855e-08,2.5319551043058368e-06,6.8924840994052265e-12,0.02321995464852608,9.63189445970525e-10
1642,2.5115468365811003e-06,,1.2364691048431533e-10,4.11512886729708e-06,4.11139349752295e-11,0.0,8.298678410232534e-08
1643,0.0,,3.5066698474262396e-13,8.425034998223036e-09,1.7418713597422444e-13,0.0,2.4164536783122435e-08
1644,0.0,,1.1082808404115623e-12,1.0894405645934866e-07,8.034416576290657e-12,0.0,2.5998584471893185e-08
1645,0.0,,1.2624011448620374e-11,1.028469478904337e-08,1.1752985674334672e-11,0.0,3.7077095286894085e-08
1646,2.5115468365811003e-06,,5.9202994462038535e-08,3.113184924259118e-06,2.374240371520157e-11,4.0289597017170584e-05,3.651411776945456e-08
1647,0.0,,2.7018674707925814e-11,1.5196026998293613e-06,1.1298872569915442e-11,0.0,4.536174483120186e-08
1648,0.0,,6.162876579768053e-08,3.871993500787104e-08,5.599578979258435e-12,7.200213307661035e-05,1.6640033717804346e-08
1649,0.0,,9.740749574154031e-11,2.503491150374867e-06,4.729880120413328e-11,0.0,7.302522680746463e-08
1650,2.5115468365811003e-06,,6.192313124979466e-08,5.378255104456344e-09,5.781859104917111e-12,8.108051821231582e-05,1.4772716046886011e-08
1651,0.0,,1.7316888141332245e-14,5.027718434231203e-10,2.2919512407550353e-14,0.0,2.2351995994485368e-08
1652,0.0,,8.485275185559539e-13,2.8551489279231683e-08,6.062011903511657e-13,0.0,2.5396741271663874e-08
1653,2.5115468365811003e-06,,1.2218796265882632e-10,7.86192700486964e-06,4.199034652446468e-11,0.0,8.193100935577888e-08
1654,0.0,,6.403662281258651e-08,1.0958184175679485e-06,5.445064931549953e-13,0.0004381134217282934,4.705994833758833e-09
1655,0.0,,1.0823055081744676e-13,4.1486818273731245e-09,9.194962831741632e-14,0.0,2.3094879685638152e-08
1656,0.0,,6.450367660236625e-08,2.696628566887545e-06,9.836723051723997e-12,0.0002876511016869591,3.2209226237633146e-09
1657,0.0,,1.5585199318493047e-11,6.565721715315404e-07,6.028188167848088e-12,0.0,3.9136960676271815e-08
1658,0.0,,2.095343463940776e-12,1.943992545084712e-07,9.010688638450494e-13,0.0,2.76887202007803e-08
1659,0.0,,6.320681917939292e-08,8.88201370986525e-07,1.3162356059087473e-12,0.0001424545606125806,7.979629961746892e-09
1660,0.0,,1.0823055081744676e-13,7.860370232505632e-11,2.4278687594037095e-13,0.0,2.3066335261533582e-08
1661,0.0,,4.1603823735036814e-12,1.146682101924486e-07,1.454129709734734e-12,0.0,3.0145770904208535e-08
1662,0.0,,6.238242707374086e-08,1.5317691199186813e-07,1.6728386107716675e-12,0.00012733886281248233,1.1985587589472305e-08
1663,0.0,,6.5442875347087e-08,2.9653322135055246e-06,1.6396475635352234e-10,0.0021589633710845852,1.1622725769691381e-09
1664,0.0,,4.3292220353259275e-15,4.843776633802803e-11,1.0189034295830063e-14,0.0,2.2097604512917228e-08
1665,2.5115468365811003e-06,,6.179221557553242e-08,2.752443196323949e-07,2.745036147019191e-12,8.195159444429303e-05,1.5799602277009894e-08
1666,0.0,,6.304150783607033e-08,1.9481862789100846e-06,3.4769045862976325e-13,0.0002493925055119814,8.486007477117451e-09
1667,0.0,,9.102189324315772e-11,6.105580176336479e-06,3.162396880123297e-11,0.0,7.099298854292646e-08
1668,2.5115468365811003e-06,,5.961997214060365e-08,2.381862190847067e-06,2.673904219506928e-11,3.676357775063012e-05,3.260604340177452e-08
1669,0.0,,6.02800875872745e-11,4.034036832733045e-06,2.041373380298979e-11,0.0,6.037564762174844e-08
1670,0.0,,4.3292220353259275e-15,5.3828777148709695e-12,1.320962923343664e-14,0.0,2.210633138454808e-08
1671,0.0,,6.5073094847143e-08,2.3584242509810664e-06,3.3392872396887345e-12,4.216562658121102e-05,1.927118411517285e-09
1672,0.0,,6.271153453272833e-08,4.508276934702359e-08,5.126949110018034e-14,2.800077782386547e-05,1.0558183439381316e-08
1673,1.0046187346324401e-05,,6.549680013680937e-11,7.732122238586575e-08,3.636319692960295e-11,0.0,6.224144109768934e-08
1674,2.5115468365811003e-06,,1.4065642384536606e-11,2.2339668984876972e-07,5.325601296028519e-12,0.0,3.801125744892073e-08
1675,0.0,,6.310760639803789e-08,1.188480651879138e-06,4.024620192601651e-13,0.0001864447493004466,8.349264920392088e-09
1676,0.0,,6.413656290314314e-08,2.645682816473687e-06,1.2645830567462331e-15,0.00023013096395020752,4.303232685196448e-09
1677,2.5115468365811003e-06,,5.748659646109028e-08,4.326681024251325e-06,6.208915043761958e-11,1.889669386856287e-05,5.5197887369019806e-08
1678,2.5115468365811003e-06,,3.896299829428083e-12,1.977224666082514e-09,4.472951242395603e-12,0.0,2.9655544117075476e-08
1679,0.0,,8.004731538790634e-12,9.942626686251644e-07,3.2617347365732144e-12,0.0,3.387566458817611e-08
1680,0.0,,3.1560028623338356e-12,3.207808647687386e-07,1.1045334810081585e-12,0.0,2.900566633180481e-08
1681,0.0,,3.5066698474262396e-13,1.3890606571650483e-11,3.363427932776713e-13,0.0,2.403846100024044e-08
1682,2.5115468365811003e-06,,7.277422237610453e-12,1.9474322915039763e-07,3.3652360990972334e-12,0.0,3.288880053347918e-08
1683,0.0,,5.303296990048899e-12,2.3009698876010291e-10,3.6315436887511307e-12,0.0,3.1353721169139765e-08
1684,0.0,,6.215256702993829e-08,1.1105800123203119e-08,2.7466412154678486e-13,6.351459269665827e-05,1.3516288259197608e-08
1685,0.0,,6.156344649568198e-08,3.637108372843897e-09,8.144057977979924e-12,6.200012400024822e-05,1.7065478205689687e-08
1686,0.0,,5.004580670150333e-12,1.1201709915573205e-07,2.1338039117308407e-12,0.0,3.091212136059803e-08
1687,2.5115468365811003e-06,,6.110718112720696e-08,2.8354821489127405e-06,5.238553461023231e-12,4.408746240015471e-05,2.0671804143936747e-08
1688,0.0,,6.234079727712244e-13,2.310230773014264e-08,2.44334831034425e-13,0.0,2.4835768214507643e-08
1689,0.0,,6.162876579768053e-08,3.6011911127243923e-07,4.273235370484404e-12,5.861301884610909e-05,1.6924464613335673e-08
1690,2.5115468365811003e-06,,1.8290963089005402e-11,6.072243480314368e-07,1.443967379844224e-11,0.0,4.038118778753101e-08
1691,0.0,,3.2265258889496614e-10,1.7183917884734285e-05,1.0003860323680449e-10,0.0,1.389833353712149e-07
1692,0.0,,6.146553248093374e-08,1.7987290899506685e-08,3.128752181916444e-12,5.332223044734754e-05,1.7731672743925973e-08
1693,0.0,,3.1560028623338356e-12,1.5258744298001522e-09,1.6974322996221417e-12,0.0,2.9025195621864464e-08
1694,0.0,,6.373727009664147e-08,1.8139688211266092e-06,1.710326728082422e-12,0.00031634193394889455,5.660465977771419e-09
1695,0.0,,1.7316888141332245e-14,3.2398094893245703e-10,2.9101354943263855e-14,0.0,2.2354009997400253e-08
1696,2.5115468365811003e-06,,6.393676064792459e-08,1.1219640195039957e-06,3.861002671687386e-13,0.00018660690137361436,5.086842466493883e-09
1697,1.0046187346324401e-05,,1.0823055082400977e-11,3.111218628526905e-07,5.125284243269574e-12,0.0,3.5653769662242306e-08
1698,0.0,,5.303296990048899e-12,2.2802482221810828e-07,2.323100057872667e-12,0.0,3.113371163569661e-08
1699,0.0,,8.485275184640717e-11,3.4140675681365003e-09,4.018549968571447e-11,0.0,7.000790774077313e-08
1700,0.0,,4.714522793866746e-12,1.1486394038718728e-11,2.9265870618411614e-12,0.0,3.077282371755366e-08
1701,0.0,,7.316385234572397e-13,3.722669138318575e-12,3.7965511647052715e-13,0.0,2.528520015361809e-08
1702,0.0,,6.294242493137458e-08,9.282547529936314e-07,6.3880952037696e-14,0.00019908730202226172,9.108423152280148e-09
1703,2.5115468365811003e-06,,6.153079983227134e-08,8.03160726509919e-07,6.7827889604540506e-12,0.00011336861608808176,1.680337557378371e-08
1704,0.0,,8.381373855763104e-12,8.099713537932887e-11,5.154641136267289e-12,0.0,3.412291312723101e-08
1705,2.5115468365811003e-06,,4.073365010742903e-11,1.0989511050028983e-09,1.702600392143469e-11,0.0,5.254868894268755e-08
1706,0.0,,9.740749573561648e-13,8.054271363735457e-10,4.859096594582481e-13,0.0,2.573686855888429e-08
1707,2.5115468365811003e-06,,6.300847154272652e-08,7.49808494123191e-07,1.2742484987995117e-13,0.00017191615688451486,8.782531262707212e-09
1708,1.0046187346324401e-05,,2.244268701882722e-11,1.6368314099803534e-07,2.1504508341203842e-11,0.0,4.2484145417567015e-08
1709,0.0,,2.9265540941732027e-12,1.5199998838210285e-08,2.4748244326533382e-12,0.0,2.867935141900592e-08
1710,0.0,,6.254687257265858e-08,1.0248754046643709e-07,1.9000065658745355e-12,9.46011685752716e-05,1.1397091348940062e-08
1711,2.5115468365811003e-06,,6.32399074233488e-08,6.78425890500054e-08,1.7496321367889023e-14,0.0001055897890088622,8.046421345487598e-09
1712,0.0,,5.23835865985194e-11,2.1794097684467215e-06,1.5187354224658043e-11,0.0,5.736340760240111e-08
1713,0.0,,3.98981102560873e-11,8.456020040007262e-08,2.542781560413165e-11,0.0,5.155527360996449e-08
1714,0.0,,9.974527563704061e-12,7.3325656126528565e-09,6.183670572789009e-12,0.0,3.5236579772016905e-08
1715,0.0,,1.1260306507855713e-11,3.1205615752239575e-07,5.427005459176847e-12,0.0,3.601911781754839e-08
1716,0.0,,6.926755251259663e-14,2.211998435988398e-10,8.799745105330595e-14,0.0,2.2901729878552994e-08
1717,0.0,,2.770702101134827e-11,2.875700895626765e-06,2.5278202118537613e-11,0.0,4.6117482164723976e-08
1718,2.5115468365811003e-06,,5.926704963440356e-12,6.52612317700525e-08,1.7905971709234044e-11,0.0,3.172090052554797e-08
1719,0.0,,6.5073094847143e-08,2.5917330443469855e-06,5.842143812586659e-14,0.0016913101328685808,1.8625417145608804e-09
1720,0.0,,6.387022916370395e-08,1.073999210879831e-06,1.6748514432862935e-13,0.0002928118128190412,5.298307532897737e-09
1721,0.0,,3.896299829428083e-12,2.746656573273692e-07,1.0798228063299717e-12,0.0,2.986236058093305e-08
1722,0.0,,6.420323292252071e-08,3.255549494282801e-06,4.480993483404535e-13,6.867569267767102e-05,4.244498696998714e-09
1723,0.0,,6.463743224628273e-08,1.4108599657028773e-06,1.4504499551646186e-12,0.0005536332179930808,2.9526862778174753e-09
1724,2.5115468365811003e-06,,6.215256702993829e-08,3.153498924389892e-06,4.096754467738941e-12,4.412166886445142e-06,1.3617979102014921e-08
1725,0.0,,5.926704963440356e-12,1.8217466712769295e-07,3.5637838018411204e-12,0.0,3.1707394627192925e-08
1726,2.5115468365811003e-06,,6.261271138135462e-08,4.103747139719427e-08,8.563944958014153e-13,0.0001308927314195363,1.0823706208880473e-08
1727,2.5115468365811003e-06,,4.682486550810074e-11,6.865005304148555e-07,2.1491453772149618e-11,0.0,5.443405903362255e-08
1728,0.0,,4.3292220326978705e-13,2.155774016035588e-09,3.7609372056244283e-13,0.0,2.4354640126854837e-08
1729,2.5115468365811003e-06,,6.41032408811969e-08,1.5107900924534352e-06,8.801605045935704e-13,0.0003701658974914484,4.505123143581931e-09
1730,0.0,,6.251396615511529e-12,2.1746398872602152e-09,3.930133143971179e-12,0.0,3.233126955396655e-08
1731,2.5115468365811003e-06,,1.5464414023938675e-10,1.6157779786611254e-05,5.958510928807804e-11,0.0,9.316937558363256e-08
1732,0.0,,1.5628491540036637e-12,1.4342715677014868e-08,5.372019058514806e-13,0.0,2.6687253465129585e-08
1733,0.0,,6.41698935835844e-08,1.439383719029522e-06,5.952189725613818e-13,0.0010231849936107775,4.2381262018747736e-09
1734,0.0,,9.1606338219101e-12,3.0704143280683656e-07,5.376130723723547e-12,0.0,3.443662088101913e-08
1735,0.0,,2.1213187963898846e-13,1.2992165389598556e-09,1.5354457095210421e-13,0.0,2.368655096639305e-08
1736,0.0,,6.537556460290022e-08,2.433004696755251e-06,4.514281630895972e-12,0.004890214680424465,1.2905991251123258e-09
1737,0.0,,3.5066698474262396e-13,2.2612559375890297e-09,2.710902672676567e-13,0.0,2.4184624523643296e-08
1738,0.0,,6.33061098866957e-08,4.660514531325467e-07,1.5284263679861026e-14,0.00016778609488970382,7.611381681573646e-09
1739,0.0,,1.8290963089005402e-11,1.011814503740871e-06,4.850676611830062e-12,0.0,4.071635717331103e-08
1740,0.0,,1.4026679387342275e-12,1.3703166951924796e-08,7.520743571811787e-13,0.0,2.6370583356715347e-08
1741,2.5115468365811003e-06,,6.320681917939292e-08,1.2123783260207364e-06,4.370933182975043e-12,0.00017186416382787787,7.899504113167169e-09
1742,0.0,,1.558519931929773e-13,1.3990820456619356e-09,4.011857945009028e-12,0.0,2.3307151904954602e-08
1743,0.0,,1.6641529494014726e-11,7.810323842740144e-07,4.7476711023435274e-12,0.0,3.970744484156335e-08
1744,0.0,,6.192313124979466e-08,5.0720932944669925e-08,9.467186819375436e-12,7.44599658635878e-05,1.4928865067906563e-08
1745,0.0,,4.433123362069935e-12,1.1253101615384248e-08,3.716183295771786e-12,0.0,3.0382242829378324e-08
1746,0.0,,6.567873569267838e-08,2.624105190634773e-06,2.161055460863358e-12,0.0,8.207974401796008e-10
1747,0.0,,6.470436201887932e-08,1.948100749843611e-06,2.474359240388165e-12,0.002155936433677431,2.7143179712983005e-09
1748,0.0,,2.3706819852815438e-11,1.376527691934857e-08,2.4149708993613576e-11,0.0,4.306325041554688e-08
1749,0.0,,6.510666796401774e-08,2.534662886689057e-06,2.488237571117089e-13,0.00016337837073887625,1.7971621251538906e-09
1750,0.0,,6.353809124934474e-08,5.054181452950247e-07,5.955362531029188e-15,0.00026165668243037504,6.606186875452029e-09
1751,0.0,,8.766674616806427e-12,9.263241491459376e-08,2.7932332393708883e-12,0.0,3.412293628126521e-08
1752,0.0,,3.6408757298004535e-12,1.8351734340844523e-07,1.445279717189906e-12,0.0,2.947622071947148e-08
1753,0.0,,6.467089280338414e-08,1.5833711710017316e-06,2.493751498512485e-12,0.001494490854598198,2.7907640942337302e-09
1754,0.0,,6.192313124979466e-08,4.3145103143955594e-07,2.5020422003276344e-12,9.642158356810362e-05,1.4637725721013139e-08
1755,0.0,,5.23835865985194e-13,2.8794496311728505e-09,1.2621638864291747e-12,0.0,2.4581041186756637e-08
1756,0.0,,1.2511451675375833e-12,5.306560202892026e-08,6.082397875427446e-13,0.0,2.6220245537188875e-08
1757,2.5115468365811003e-06,,6.467089280338414e-08,2.643662926406385e-06,1.0413561037864918e-12,4.964714779121948e-06,2.85722377759027e-09
1758,0.0,,4.3292220353259275e-15,1.2490405863946917e-110,1.616537392666753e-13,0.0,2.2104503003199805e-08
1759,0.0,,2.9265540941732027e-12,1.920845594644429e-07,9.283410735612567e-13,0.0,2.8789254986164616e-08
1760,0.0,,2.182360826792318e-11,9.719393833163613e-07,1.1138701893142261e-11,0.0,4.252324350704814e-08
1761,2.5115468365811003e-06,,7.316385234572397e-13,3.4460953221836304e-10,2.8969844263829617e-12,0.0,2.5057836385334388e-08
1762,0.0,,6.251396615511529e-12,5.5944048181764466e-08,2.2305104953160234e-12,0.0,3.193132886528554e-08
1763,0.0,,1.4026679387342275e-12,7.986976079861442e-10,8.976459645767402e-13,0.0,2.654936979764914e-08
1764,2.5115468365811003e-06,,6.264564377336787e-08,1.3531006288989181e-06,5.581533806835875e-13,0.00014463994649364272,1.0492015427977115e-08
1765,2.5115468365811003e-06,,6.271153453272833e-08,1.5727923937666792e-08,3.320611352717101e-13,0.00011005432683754501,1.0387577993951306e-08
1766,0.0,,7.316385234572397e-13,6.535152098275644e-14,4.162634512069225e-13,0.0,2.5225620451129243e-08
1767,0.0,,2.1213187963898846e-13,2.9751802175792133e-11,4.0782869418629127e-13,0.0,2.367871303873163e-08
1768,0.0,,6.926755251259663e-14,1.1870846285037458e-13,4.6827586023196663e-14,0.0,2.280004496637852e-08
1769,0.0,,4.1603823735036814e-12,4.356412075136381e-07,2.2732717522416557e-12,0.0,3.0188482237037055e-08
1770,0.0,,6.081476382495946e-08,3.6455623570241925e-07,5.955325546123734e-12,4.661561251106121e-05,2.2397753354223653e-08
1771,0.0,,6.340547851999504e-08,3.5347358945633817e-06,3.180003904605772e-13,2.0596540466936946e-05,7.2079200310714855e-09
1772,0.0,,6.497242744718274e-08,2.4734107647262477e-06,4.016286329319401e-12,0.00097996219281663,2.08168391585841e-09
1773,0.0,,6.440345078305437e-08,1.0449355427505166e-06,1.631088922386446e-12,0.00036502743076211454,3.586496845691919e-09
1774,0.0,,1.7316888130791482e-12,8.378147182175313e-09,2.2955220596001155e-12,0.0,2.6866323148408402e-08
1775,2.5115468365811003e-06,,6.097713129729971e-08,4.508918575481793e-08,1.5090995321566478e-11,6.909498404246096e-05,2.076804236601989e-08
1776,0.0,,6.290941461336298e-08,6.024241772892523e-07,9.835650083194778e-20,0.00013553752815872222,9.27150272914592e-09
1777,2.5115468365811003e-06,,7.6367476664451e-12,1.0115163153533598e-08,5.544504119053756e-12,0.0,3.3321154304359916e-08
1778,2.5115468365811003e-06,,5.968425242936907e-08,1.0483996366100424e-06,3.7783463654917736e-11,3.457278928376143e-05,3.160511104795509e-08
1779,0.0,,6.764409426583362e-11,3.157015253846653e-08,4.0527258725791077e-11,0.0,6.311270622044931e-08
1780,0.0,,4.3292220353259275e-15,7.767834163101879e-14,1.1447455046806478e-14,0.0,2.211004525795368e-08
1781,2.5115468365811003e-06,,6.284341995267372e-08,2.4164518832079743e-07,3.5252683388516745e-14,0.00016679440616262507,9.777313102533834e-09
1782,0.0,,6.574620228880718e-08,2.9527323949646584e-06,1.5311874952568856e-09,1.0,7.205374001935e-10
1783,0.0,,6.584746712143438e-12,4.594433411348044e-09,8.320789310980601e-12,0.0,3.217711251712855e-08
1784,0.0,,7.316385234572397e-13,4.5195478200145554e-10,4.793958916507923e-13,0.0,2.5271724730098263e-08
1785,0.0,,1.558519931929773e-13,1.1939336439856783e-09,1.1308676830254939e-13,0.0,2.3309602140688077e-08
1786,0.0,,6.430330288973736e-08,1.7380272799554535e-06,1.2892476408360308e-12,0.0006153476353584534,3.848389088128972e-09
1787,0.0,,4.3292220326978705e-13,5.179850048556752e-09,1.883534827862884e-13,0.0,2.434909175267882e-08
1788,0.0,,6.251396615511529e-12,2.626731886931659e-08,7.372542326894393e-12,0.0,3.191737414248674e-08
1789,0.0,,6.363764170996942e-08,1.6613313935763343e-07,5.670708255454434e-13,4.5715100087809634e-05,6.31902585412424e-09
1790,0.0,,2.4936318910848974e-12,1.895915965329582e-09,1.577495986856927e-12,0.0,2.82672535756461e-08
1791,0.0,,7.6367476664451e-12,2.252202180457435e-09,5.4504172840533906e-12,0.0,3.341017525493436e-08
1792,0.0,,1.0823055081744676e-13,3.178138902913106e-09,6.879396612971226e-14,0.0,2.3095999969665266e-08
1793,2.5115468365811003e-06,,6.397003937765056e-08,1.5261732423586643e-06,4.1906934975722363e-13,0.0002530486421490915,4.9674720025281185e-09
1794,0.0,,6.487183797321957e-08,2.111674236135544e-06,3.113121893379743e-12,0.0005766253222500669,2.327574056199961e-09
1795,2.511546836581098e-06,,5.926272040926423e-11,1.9221541055904867e-08,4.1811188404887064e-11,0.0,5.962252768029052e-08
1796,0.0,,6.413656290314314e-08,9.792572720622752e-07,4.3635828058085846e-14,0.00042767365449581567,4.437498052607407e-09
1797,0.0,,9.1606338219101e-12,6.791275698382412e-09,6.797078993541521e-12,0.0,3.4736543444450164e-08
1798,0.0,,6.33061098866957e-08,1.2105284936977673e-06,3.264999385790667e-14,0.00023297390293479915,7.4310184116699896e-09
1799,0.0,,2.1213187963898846e-13,7.448389107696662e-12,2.572882097240572e-13,0.0,2.3565038901220605e-08
1800,0.0,,6.307455278780595e-08,8.425839240820216e-07,5.975351244946824e-13,0.00043984989266065706,8.334343529183335e-09
1801,0.0,,1.1260306507855713e-11,4.08850774422605e-07,4.1826984190223864e-12,0.0,3.604099331972194e-08
1802,0.0,,6.423658091979825e-08,1.8302792477492613e-06,2.8259614239468206e-13,0.0004431221892926202,4.012295886366442e-09
1803,0.0,,9.740749573561648e-13,1.0369925866999789e-07,3.505773721434367e-13,0.0,2.5746672814757826e-08
1804,0.0,,1.0823055082400977e-11,4.6644354368834246e-07,3.0368220452818453e-12,0.0,3.5975130426043105e-08
1805,0.0,,6.480482161618192e-08,1.945450186615655e-06,2.793645893463141e-12,6.473774606949544e-05,2.5003957460702986e-09
1806,2.5115468365811003e-06,,6.179221557553242e-08,2.397748616287743e-06,9.348493412741517e-12,1.302521970363915e-05,1.5770544183417804e-08
1807,0.0,,1.558519931929773e-13,1.3882392852191257e-09,8.106866881451892e-14,0.0,2.331184232060917e-08
1808,0.0,,9.740749573561648e-13,5.382422400727632e-08,7.201014807362904e-13,0.0,2.5691380114304036e-08
1809,0.0,,6.248106839778913e-08,1.3262163171854617e-07,1.0321205061520385e-13,4.8778029730411424e-05,1.181382698274805e-08
1810,0.0,,6.426993757557084e-08,1.477934607914034e-06,1.2771248898450887e-12,0.0004063491071568025,3.9627660395800575e-09
1811,0.0,,6.400332676587148e-08,1.6704543542270014e-06,4.03437664031179e-11,0.00046117695254221415,4.765939125437753e-09
1812,0.0,,6.32399074233488e-08,4.866522428868946e-07,1.76321729302726e-11,0.00023219954648526014,7.813657831994201e-09
1813,0.0,,6.333922410603438e-08,5.639260340565348e-07,5.132231197874051e-14,0.00019909211160886955,7.364453031579661e-09
1814,1.0046187346324401e-05,,3.6642535286422304e-11,1.6078336392374654e-07,3.0210888477421023e-11,0.0,4.956663920179867e-08
1815,2.5115468365811003e-06,,5.926704963440356e-12,2.7561355157771793e-08,3.5639952686333256e-12,0.0,3.2049438644009505e-08
1816,2.5115468365811003e-06,,8.729443307169272e-11,2.4330405365910896e-06,2.423637263226743e-11,0.0,7.037287156678205e-08
1817,0.0,,8.004731538790634e-12,8.97195741200806e-07,2.8937079862514386e-12,0.0,3.3877200314075764e-08
1818,0.0,,3.5066698474262396e-13,8.569745602950014e-10,3.210529952866571e-13,0.0,2.406408056058841e-08
1819,2.5115468365811003e-06,,2.0198418316944498e-10,4.962063328374475e-06,6.814846027899333e-11,0.0,1.0538383720557187e-07
1820,0.0,,7.277422237610453e-12,1.5364523667122334e-08,3.5867138458540193e-12,0.0,3.32020586532573e-08
1821,0.0,,6.493888896413511e-08,3.4747453486182423e-06,3.501808431147852e-13,7.600262984878392e-05,2.176812360480499e-09
1822,0.0,,9.1606338219101e-12,3.0274327793062925e-08,6.382703269938251e-12,0.0,3.457775030536216e-08
1823,0.0,,6.363764170996942e-08,1.9160558425868032e-07,9.282426864759951e-14,0.00018368688698359122,6.28924196620394e-09
1824,0.0,,6.470436201887932e-08,1.5303614644418352e-06,2.903888642651014e-12,0.0009899727157584757,2.7324762405792567e-09
1825,0.0,,6.113971523074161e-08,1.2071583499200329e-06,1.0739390626659484e-11,5.263130060727715e-05,2.0169315268005305e-08
1826,0.0,,2.7707021005038653e-13,8.077633657230797e-10,2.708129772148211e-13,0.0,2.3820584909593337e-08
1827,1.0046187346324401e-05,,6.340547851999504e-08,2.9437517561584854e-06,3.031976831572318e-14,1.738440679599423e-05,7.311872164738828e-09
1828,0.0,,1.7182682249098795e-11,9.433456792393516e-07,5.599882633922529e-12,0.0,4.018187859767353e-08
