id,betweenness
1780,1.6193715299829485e-05
1781,1.619617930466273e-05
1782,1.619617930466273e-05
1783,1.619904458338731e-05
1784,1.620012563455539e-05
1785,1.620012563455539e-05
1786,1.6200370392957327e-05
1787,1.621223100060231e-05
1788,1.6212873469183945e-05
1789,1.621332608630478e-05
1790,1.6221204658782254e-05
1791,1.6221204658782254e-05
1792,1.6225345198377544e-05
1793,1.6225345198377544e-05
1794,1.623750977493336e-05
1795,1.6243644015349875e-05
1796,1.624691973217991e-05
1797,1.624998002669014e-05
1798,1.6251357764174877e-05
1799,1.626565485568877e-05
1800,1.6268088529119678e-05
1801,1.6268088529119678e-05
1802,1.627558980817526e-05
1803,1.6281928362456725e-05
1804,1.6284719955974187e-05
1805,1.6284719955974187e-05
1806,1.6294802006789163e-05
1807,1.6294802006789163e-05
1808,1.6295323968192604e-05
1809,1.6302943965435262e-05
1810,1.6308523507038426e-05
1811,1.6308523507038426e-05
1812,1.6319748619667532e-05
1813,1.63262918462473e-05
1814,1.632713207896896e-05
1815,1.632713207896896e-05
1816,1.6330768611508726e-05
1817,1.6335399866798376e-05
1818,1.6335399866798376e-05
1819,1.633895370281595e-05
1820,1.633895370281595e-05
1821,1.6340664847986e-05
1822,1.6341821258192923e-05
1823,1.6341821258192923e-05
1824,1.6345310667759022e-05
1825,1.6345863162559525e-05
1826,1.6348030452742616e-05
1827,1.6348030452742616e-05
1828,1.6362590114700967e-05
1829,1.6368872968336615e-05
1830,1.637103869477482e-05
1831,1.6381643145126095e-05
1832,1.6392665160647954e-05
1833,1.6392665160647954e-05
1834,1.6396228115358712e-05
1835,1.6396228115358712e-05
1836,1.6397357342508183e-05
1837,1.639894458827358e-05
1838,1.6401741313379183e-05
1839,1.640208431719879e-05
1840,1.640208431719879e-05
1841,1.640789420172114e-05
1842,1.640789420172114e-05
1843,1.6409564370908363e-05
1844,1.6409564370908363e-05
1845,1.6415689217108347e-05
1846,1.6415689217108347e-05
1847,1.6423955874257265e-05
1848,1.642767818452922e-05
1849,1.6430962019921126e-05
1850,1.6430962019921126e-05
1851,1.6437440749851264e-05
1852,1.6437440749851264e-05
1853,1.644140224096962e-05
1854,1.644360210289084e-05
1855,1.644360210289084e-05
1856,1.6457643423669777e-05
1857,1.6460033272805773e-05
1858,1.646318380883198e-05
1859,1.6464879462448796e-05
1860,1.6464879462448796e-05
1861,1.6466362621338143e-05
1862,1.6469920484997267e-05
1863,1.648260367667786e-05
1864,1.6485124944139032e-05
1865,1.6491623232207377e-05
1866,1.6493628696537707e-05
1867,1.649545995764438e-05
1868,1.6505263200525677e-05
1869,1.65053209592042e-05
1870,1.651524175829955e-05
1871,1.6518584372454472e-05
1872,1.6518584372454472e-05
1873,1.6525643436537593e-05
1874,1.6525643436537593e-05
1875,1.6528514365630497e-05
1876,1.6533536283977698e-05
1877,1.6533536283977698e-05
1878,1.653483670244602e-05
1879,1.653795779321871e-05
1880,1.653795779321871e-05
1881,1.653932198688327e-05
1882,1.653932198688327e-05
1883,1.6540570493876126e-05
1884,1.6540570493876126e-05
1885,1.6542069757839592e-05
1886,1.6542069757839592e-05
1887,1.6548708987330275e-05
1888,1.6548708987330275e-05
1889,1.657001556876191e-05
1890,1.6570338093587546e-05
1891,1.6577930196060407e-05
1892,1.6579017903825464e-05
1893,1.6579017903825464e-05
1894,1.6582512389777493e-05
1895,1.658467057048679e-05
1896,1.658467057048679e-05
1897,1.6589378004854614e-05
1898,1.6589378004854614e-05
1899,1.6598399149552318e-05
1900,1.6598399149552318e-05
1901,1.6598540002666615e-05
1902,1.6598540002666615e-05
1903,1.6604666446586057e-05
1904,1.660503022886626e-05
1905,1.660503022886626e-05
1906,1.6614414373259596e-05
1907,1.661692381865985e-05
1908,1.661692381865985e-05
1909,1.6618192270591147e-05
1910,1.6621296231640582e-05
1911,1.6629686714803555e-05
1912,1.6632464046991554e-05
1913,1.663369863683667e-05
1914,1.6634277243645302e-05
1915,1.6639951011834296e-05
1916,1.664276205776757e-05
1917,1.664276205776757e-05
1918,1.6647108667217052e-05
1919,1.6647108667217052e-05
1920,1.6649883203203815e-05
1921,1.6649883203203815e-05
1922,1.6653419524595457e-05
1923,1.665401149794736e-05
1924,1.6664496993892108e-05
1925,1.666993091704245e-05
1926,1.6687686150981357e-05
1927,1.6687686150981357e-05
1928,1.6687936628883283e-05
1929,1.6693813400859357e-05
1930,1.6695698250517412e-05
1931,1.669629463479471e-05
1932,1.670129664861042e-05
1933,1.6705282045783803e-05
1934,1.6706186100940674e-05
1935,1.6706186100940674e-05
1936,1.6711263907597862e-05
1937,1.6711263907597862e-05
1938,1.6712237291691588e-05
1939,1.6728835031029928e-05
1940,1.6728835031029928e-05
1941,1.6728895853824757e-05
1942,1.6733969713382876e-05
1943,1.6733969713382876e-05
1944,1.6738042527647458e-05
1945,1.674166577129471e-05
1946,1.6741716282517854e-05
1947,1.674205309563996e-05
1948,1.674226016314478e-05
1949,1.6743334412563642e-05
1950,1.6743334412563642e-05
1951,1.674361523794979e-05
1952,1.6746372641167532e-05
1953,1.675298168606099e-05
1954,1.675298168606099e-05
1955,1.6762846844076813e-05
1956,1.676653196836682e-05
1957,1.676901371668254e-05
1958,1.6769256127489262e-05
1959,1.6771141372580996e-05
1960,1.6771141372580996e-05
1961,1.6771201835938793e-05
1962,1.6771201835938793e-05
1963,1.678238019725347e-05
1964,1.678931295819038e-05
1965,1.678931295819038e-05
1966,1.6799476848366934e-05
1967,1.6799580183373244e-05
1968,1.6805771847167315e-05
1969,1.68064871913735e-05
1970,1.68064871913735e-05
1971,1.6806885673054435e-05
1972,1.68074793117965e-05
1973,1.68188374413183e-05
1974,1.6818977209233956e-05
1975,1.6818977209233956e-05
1976,1.6820734951816062e-05
1977,1.6821313251029466e-05
1978,1.6821313251029466e-05
1979,1.682712039975415e-05
1980,1.682712039975415e-05
1981,1.6832280352550617e-05
1982,1.6832280352550617e-05
1983,1.684253900974616e-05
1984,1.684253900974616e-05
1985,1.6862772040700462e-05
1986,1.6867669402735418e-05
1987,1.6867669402735418e-05
1988,1.6869359942010578e-05
1989,1.687876529790792e-05
1990,1.6879936968653132e-05
1991,1.6879936968653132e-05
1992,1.688731098371353e-05
1993,1.6892000240963665e-05
1994,1.689482389963864e-05
1995,1.689535476979816e-05
1996,1.689535476979816e-05
1997,1.6895504697549212e-05
1998,1.6898837909489727e-05
1999,1.6898837909489727e-05
2000,1.6902222710023985e-05
2001,1.6902222710023985e-05
2002,1.6906327525318146e-05
2003,1.6910945876823097e-05
2004,1.691510859251377e-05
2005,1.691534736985343e-05
2006,1.691534736985343e-05
2007,1.691714531137345e-05
2008,1.691714531137345e-05
2009,1.6920992966670108e-05
2010,1.6920992966670108e-05
2011,1.6923737352649133e-05
2012,1.6923737352649133e-05
2013,1.692498896775593e-05
2014,1.6929334477848362e-05
2015,1.6932304619854243e-05
2016,1.6932304619854243e-05
2017,1.6932541906260388e-05
2018,1.6932541906260388e-05
2019,1.6938733576569443e-05
2020,1.6938733576569443e-05
2021,1.694102336020211e-05
2022,1.694375643238921e-05
2023,1.694641226759965e-05
2024,1.694641226759965e-05
2025,1.6947693275314556e-05
2026,1.695040526658972e-05
2027,1.695040526658972e-05
2028,1.6951750901476114e-05
2029,1.6957472381311968e-05
2030,1.6959509838692055e-05
2031,1.6963667194101003e-05
2032,1.6963667194101003e-05
2033,1.6964554223101703e-05
2034,1.6967157283493286e-05
2035,1.6967157283493286e-05
2036,1.6974657849148728e-05
2037,1.698690187575614e-05
2038,1.6987125661530726e-05
2039,1.6987125661530726e-05
2040,1.6988972994888565e-05
2041,1.699560156452251e-05
2042,1.699560156452251e-05
2043,1.69985830086362e-05
2044,1.7002580190269964e-05
2045,1.700867128940692e-05
2046,1.700867128940692e-05
2047,1.7008983239199173e-05
2048,1.701454825041312e-05
2049,1.701454825041312e-05
2050,1.701776388248876e-05
2051,1.701776388248876e-05
2052,1.701810765738862e-05
2053,1.701810765738862e-05
2054,1.702213282616429e-05
2055,1.702213282616429e-05
2056,1.7026907395738554e-05
2057,1.7027222216678314e-05
2058,1.703066407458122e-05
2059,1.7032552802721515e-05
2060,1.7050507654168744e-05
2061,1.7050507654168744e-05
2062,1.705117687366539e-05
2063,1.705117687366539e-05
2064,1.705353924978625e-05
2065,1.705353924978625e-05
2066,1.7055539578941696e-05
2067,1.7055539578941696e-05
2068,1.7056216370570882e-05
2069,1.7056216370570882e-05
2070,1.7057606795728474e-05
2071,1.7059452185115693e-05
2072,1.7060511651770295e-05
2073,1.7060511651770295e-05
2074,1.7060607157516357e-05
2075,1.706141203090721e-05
2076,1.7062127891642016e-05
2077,1.7062127891642016e-05
2078,1.7063920010105434e-05
2079,1.7063920010105434e-05
2080,1.707094375984606e-05
2081,1.707264367914823e-05
2082,1.7081800594122878e-05
2083,1.7081800594122878e-05
2084,1.7082690095616458e-05
2085,1.7082690095616458e-05
2086,1.708598325551447e-05
2087,1.708598325551447e-05
2088,1.70872606052268e-05
2089,1.70872606052268e-05
2090,1.709756215836997e-05
2091,1.709756215836997e-05
2092,1.710162262194094e-05
2093,1.710162262194094e-05
2094,1.7104231925002543e-05
2095,1.7106049028910013e-05
2096,1.7106049028910013e-05
2097,1.7110389658163016e-05
2098,1.7110389658163016e-05
2099,1.7118020906682545e-05
2100,1.7118020906682545e-05
2101,1.7131251641812513e-05
2102,1.7131251641812513e-05
2103,1.71357968418961e-05
2104,1.7139887010518502e-05
2105,1.7139887010518502e-05
2106,1.7149851824797142e-05
2107,1.7175574868814265e-05
2108,1.7175574868814265e-05
2109,1.7175906566520456e-05
2110,1.7175906566520456e-05
2111,1.7179882817180588e-05
2112,1.7179882817180588e-05
2113,1.718068445785276e-05
2114,1.718069801371146e-05
2115,1.719508061621816e-05
2116,1.719639614815778e-05
2117,1.7204328924779954e-05
2118,1.7204328924779954e-05
2119,1.72089178394092e-05
2120,1.7213061935837887e-05
2121,1.7213454130440022e-05
2122,1.7213454130440022e-05
2123,1.721371327815852e-05
2124,1.721371327815852e-05
2125,1.721516155070626e-05
2126,1.721516155070626e-05
2127,1.721955593601848e-05
2128,1.721955593601848e-05
2129,1.722856529830357e-05
2130,1.723746044402628e-05
2131,1.723746044402628e-05
2132,1.7245870242800776e-05
2133,1.7247775393196736e-05
2134,1.7247775393196736e-05
2135,1.7249060391536648e-05
2136,1.7249060391536648e-05
2137,1.7249098689772765e-05
2138,1.7249098689772765e-05
2139,1.7257116244229473e-05
2140,1.7266248195518913e-05
2141,1.7266248195518913e-05
2142,1.726882794401458e-05
2143,1.726882794401458e-05
2144,1.727127845359984e-05
2145,1.7272911807979973e-05
2146,1.7272911807979973e-05
2147,1.7274578097488666e-05
2148,1.727483905719704e-05
2149,1.727483905719704e-05
2150,1.7284436362520877e-05
2151,1.7294665772169082e-05
2152,1.7294665772169082e-05
2153,1.7298364466021775e-05
2154,1.7298364466021775e-05
2155,1.7305518667831145e-05
2156,1.730689292504898e-05
2157,1.730689292504898e-05
2158,1.7317097565988095e-05
2159,1.7323664061893297e-05
2160,1.7323664061893297e-05
2161,1.7343689595555937e-05
2162,1.734839839925415e-05
2163,1.734839839925415e-05
2164,1.736113842094228e-05
2165,1.736113842094228e-05
2166,1.7376807982721376e-05
2167,1.7376807982721376e-05
2168,1.7377473321818486e-05
2169,1.7377473321818486e-05
2170,1.7380529725103832e-05
2171,1.7388482616005635e-05
2172,1.7388482616005635e-05
2173,1.7389297901351586e-05
2174,1.738932811420375e-05
2175,1.738932811420375e-05
2176,1.739126689945974e-05
2177,1.7392980946563858e-05
2178,1.7392980946563858e-05
2179,1.7398066959819598e-05
2180,1.739930344626303e-05
2181,1.739930344626303e-05
2182,1.7399426146617797e-05
2183,1.7402297666942636e-05
2184,1.7402297666942636e-05
2185,1.740402622694139e-05
2186,1.7416249306332442e-05
2187,1.7416249306332442e-05
2188,1.741889578685596e-05
2189,1.7423521198425116e-05
2190,1.7433225368052566e-05
2191,1.7435191203880028e-05
2192,1.7445701854799207e-05
2193,1.7445701854799207e-05
2194,1.7446139622070035e-05
2195,1.7446139622070035e-05
2196,1.7451740025707688e-05
2197,1.7451740025707688e-05
2198,1.7455808181979155e-05
2199,1.7457672855383497e-05
2200,1.7457672855383497e-05
2201,1.746789479940421e-05
2202,1.746789479940421e-05
2203,1.7475907249397612e-05
2204,1.7481885344777004e-05
2205,1.7481885344777004e-05
2206,1.748219385407835e-05
2207,1.7482764773307934e-05
2208,1.7482764773307934e-05
2209,1.748384997346671e-05
2210,1.748384997346671e-05
2211,1.7485508077811417e-05
2212,1.7485508077811417e-05
2213,1.74874901958209e-05
2214,1.7487761544771685e-05
2215,1.7487761544771685e-05
2216,1.749505308920265e-05
2217,1.749505308920265e-05
2218,1.7496558409889854e-05
2219,1.7496558409889854e-05
2220,1.750036969501084e-05
2221,1.7504193815618587e-05
2222,1.7504193815618587e-05
2223,1.7504307840922686e-05
2224,1.7504307840922686e-05
2225,1.75067969258301e-05
2226,1.75067969258301e-05
2227,1.7507310122741073e-05
2228,1.7509340254052094e-05
2229,1.7509340254052094e-05
2230,1.751620976779639e-05
2231,1.7517458771537878e-05
2232,1.7517458771537878e-05
2233,1.7517716379730017e-05
2234,1.75303060237382e-05
2235,1.75303060237382e-05
2236,1.7530708920855714e-05
2237,1.7536331289988782e-05
2238,1.75392854581188e-05
2239,1.7552319392124308e-05
2240,1.7555305930358006e-05
2241,1.7555305930358006e-05
2242,1.756211481886052e-05
2243,1.756211481886052e-05
2244,1.7568950521946226e-05
2245,1.7570356480706783e-05
2246,1.7570356480706783e-05
2247,1.7571344558814218e-05
2248,1.7571344558814218e-05
2249,1.757861702664471e-05
2250,1.757861702664471e-05
2251,1.757983220721224e-05
2252,1.7586537379518434e-05
2253,1.7586537379518434e-05
2254,1.758709654586891e-05
2255,1.758709654586891e-05
2256,1.760110284116135e-05
2257,1.7618124120011977e-05
2258,1.7621102182128362e-05
2259,1.7621102182128362e-05
2260,1.76271657014183e-05
2261,1.7631484196558642e-05
2262,1.7631484196558642e-05
2263,1.7632459374093032e-05
2264,1.7632459374093032e-05
2265,1.7638232472229875e-05
2266,1.7638232472229875e-05
2267,1.7649115695442057e-05
2268,1.7649115695442057e-05
2269,1.7651699847825563e-05
2270,1.7651699847825563e-05
2271,1.7666864479035086e-05
2272,1.7675811317706112e-05
2273,1.7675811317706112e-05
2274,1.76788837998982e-05
2275,1.76788837998982e-05
2276,1.7679321244748157e-05
2277,1.7689619570723877e-05
2278,1.7689619570723877e-05
2279,1.7691454295053145e-05
2280,1.770158505855914e-05
2281,1.770810549610243e-05
2282,1.770810549610243e-05
2283,1.77107426311212e-05
2284,1.7716938153516574e-05
2285,1.7716938153516574e-05
2286,1.7724928546318992e-05
2287,1.7724928546318992e-05
2288,1.7726628246823728e-05
2289,1.7732179649482985e-05
2290,1.7732179649482985e-05
2291,1.773993631225832e-05
2292,1.775511852018198e-05
2293,1.775511852018198e-05
2294,1.7758893600963182e-05
2295,1.7758893600963182e-05
2296,1.7762790189505768e-05
2297,1.7762790189505768e-05
2298,1.7772044194044564e-05
2299,1.7772044194044564e-05
2300,1.77754580730935e-05
2301,1.77754580730935e-05
2302,1.7778439068360613e-05
2303,1.778873140117436e-05
2304,1.7791715866588047e-05
2305,1.779237735734833e-05
2306,1.779237735734833e-05
2307,1.7792958197172898e-05
2308,1.7792958197172898e-05
2309,1.7798924729437072e-05
2310,1.7801256450537155e-05
2311,1.7801256450537155e-05
2312,1.781963981008121e-05
2313,1.781963981008121e-05
2314,1.7819888290780616e-05
2315,1.7827831176698988e-05
2316,1.7827831176698988e-05
2317,1.7828951371109577e-05
2318,1.7828951371109577e-05
2319,1.783608775192753e-05
2320,1.7839095425798976e-05
2321,1.7839095425798976e-05
2322,1.783979880040007e-05
2323,1.7840226436228453e-05
2324,1.784190692666214e-05
2325,1.7842590380643085e-05
2326,1.7842590380643085e-05
2327,1.784395804815613e-05
2328,1.784395804815613e-05
2329,1.7846724477403502e-05
2330,1.7846724477403502e-05
2331,1.7848886596584058e-05
2332,1.7848886596584058e-05
2333,1.7850512392853556e-05
2334,1.7852734529662867e-05
2335,1.7852734529662867e-05
2336,1.786522167189576e-05
2337,1.786522167189576e-05
2338,1.7869885139784274e-05
2339,1.7869885139784274e-05
2340,1.7871535501370466e-05
2341,1.78721632151865e-05
2342,1.78721632151865e-05
2343,1.787440398412132e-05
2344,1.787440398412132e-05
2345,1.787535447936906e-05
2346,1.7885039698809838e-05
2347,1.7885039698809838e-05
2348,1.7885908442120888e-05
2349,1.7886543046767525e-05
2350,1.7886543046767525e-05
2351,1.7889025499629458e-05
2352,1.7890645260296055e-05
2353,1.7895548895106305e-05
2354,1.7895548895106305e-05
2355,1.7897526494755116e-05
2356,1.7909784575499835e-05
2357,1.7909784575499835e-05
2358,1.7914527480912266e-05
2359,1.7914527480912266e-05
2360,1.791866688370566e-05
2361,1.792048976780706e-05
2362,1.792048976780706e-05
2363,1.7924993912703245e-05
2364,1.7925869614104988e-05
2365,1.7925869614104988e-05
2366,1.7928453687943616e-05
2367,1.7928453687943616e-05
2368,1.7933534166178784e-05
2369,1.7938067140316178e-05
2370,1.793869009383022e-05
2371,1.7943141005276558e-05
2372,1.7943141005276558e-05
2373,1.7948192585466527e-05
2374,1.7950739568645544e-05
2375,1.7950739568645544e-05
2376,1.795286893411349e-05
2377,1.7958078889449823e-05
2378,1.7958078889449823e-05
2379,1.7962812011516405e-05
2380,1.7971743191568983e-05
2381,1.7971743191568983e-05
2382,1.7973387999743664e-05
2383,1.7984794081491937e-05
2384,1.7984794081491937e-05
2385,1.798805085440685e-05
2386,1.7991136880401607e-05
2387,1.799286858771486e-05
2388,1.799286858771486e-05
2389,1.7993703189808474e-05
2390,1.7993703189808474e-05
2391,1.7993838374479867e-05
2392,1.7993838374479867e-05
2393,1.7999514664304103e-05
2394,1.800652668920215e-05
2395,1.800652668920215e-05
2396,1.800662625697019e-05
2397,1.8007561330539232e-05
2398,1.8007561330539232e-05
2399,1.800782048310526e-05
2400,1.8015330076219974e-05
2401,1.8015330076219974e-05
2402,1.8021034855645577e-05
2403,1.8021034855645577e-05
2404,1.8027130044677814e-05
2405,1.802963559595537e-05
2406,1.802963559595537e-05
2407,1.8035534378846145e-05
2408,1.8036818285670094e-05
2409,1.8036818285670094e-05
2410,1.8041519118312493e-05
2411,1.8041519118312493e-05
2412,1.8041940794477992e-05
2413,1.8041940794477992e-05
2414,1.804218507752583e-05
2415,1.804218507752583e-05
2416,1.8042526783555194e-05
2417,1.8042526783555194e-05
2418,1.8042794140830154e-05
2419,1.804593534329618e-05
2420,1.804729233386955e-05
2421,1.804729233386955e-05
2422,1.8048598464300466e-05
2423,1.8054198930213716e-05
2424,1.8054198930213716e-05
2425,1.80568568176303e-05
2426,1.80568568176303e-05
2427,1.806644602834873e-05
2428,1.806644602834873e-05
2429,1.8068217440759663e-05
2430,1.8070586691972224e-05
2431,1.8070586691972224e-05
2432,1.807490482847699e-05
2433,1.8094896373561778e-05
2434,1.8108695675120778e-05
2435,1.811876954631576e-05
2436,1.812370172986984e-05
2437,1.812370172986984e-05
2438,1.812959323012619e-05
2439,1.812959323012619e-05
2440,1.8144497853337682e-05
2441,1.8156800259385404e-05
2442,1.815692940553689e-05
2443,1.8160096029949786e-05
2444,1.8160096029949786e-05
2445,1.816780733695563e-05
2446,1.816780733695563e-05
2447,1.816862825053066e-05
2448,1.816862825053066e-05
2449,1.8170293485679353e-05
2450,1.8170293485679353e-05
2451,1.8187344704634198e-05
2452,1.819292794552955e-05
2453,1.819292794552955e-05
2454,1.8193920773795473e-05
2455,1.8194244483516134e-05
2456,1.8194244483516134e-05
2457,1.8195230081552722e-05
2458,1.820149880434139e-05
2459,1.8204989238031846e-05
2460,1.8204989238031846e-05
2461,1.8212111510995195e-05
2462,1.8212111510995195e-05
2463,1.8214162160297514e-05
2464,1.8214162160297514e-05
2465,1.8219913146458092e-05
2466,1.823170131951972e-05
2467,1.823207885474323e-05
2468,1.8238328828642616e-05
2469,1.8238328828642616e-05
2470,1.82391276615956e-05
2471,1.824059716801622e-05
2472,1.824273568124882e-05
2473,1.824273568124882e-05
2474,1.824467420459149e-05
2475,1.824467420459149e-05
2476,1.8251041644773013e-05
2477,1.8251041644773013e-05
2478,1.8253797503483895e-05
2479,1.8255643871087344e-05
2480,1.8260968456420654e-05
2481,1.8260968456420654e-05
2482,1.8265439980043313e-05
2483,1.8265439980043313e-05
2484,1.8266140929903185e-05
2485,1.8266140929903185e-05
2486,1.8268338323247227e-05
2487,1.8269406012426825e-05
2488,1.827301061900372e-05
2489,1.827301061900372e-05
2490,1.8275792824849944e-05
2491,1.8278835396988528e-05
2492,1.8280017543199045e-05
2493,1.8280017543199045e-05
2494,1.828158159475373e-05
2495,1.828158159475373e-05
2496,1.8281873622598345e-05
2497,1.8281873622598345e-05
2498,1.8282977071939794e-05
2499,1.8282977071939794e-05
2500,1.8289278441217007e-05
2501,1.8289278441217007e-05
2502,1.8294001908185603e-05
2503,1.8301144776610452e-05
2504,1.8304205189294625e-05
2505,1.8309147674452426e-05
2506,1.8313940333164266e-05
2507,1.83176619925871e-05
2508,1.83176619925871e-05
2509,1.832001322573478e-05
2510,1.832001322573478e-05
2511,1.832021116588557e-05
2512,1.832021116588557e-05
2513,1.832246548667414e-05
2514,1.832246548667414e-05
2515,1.8325089610487455e-05
2516,1.833150795092141e-05
2517,1.833150795092141e-05
2518,1.8335342063652593e-05
2519,1.8335342063652593e-05
2520,1.8340048941849292e-05
2521,1.8340048941849292e-05
2522,1.8342406796032056e-05
2523,1.8342406796032056e-05
2524,1.8347066170942233e-05
2525,1.8361438472398227e-05
2526,1.8361438472398227e-05
2527,1.836512360753292e-05
2528,1.836512360753292e-05
2529,1.8366223561424432e-05
2530,1.8366223561424432e-05
2531,1.836666201469061e-05
2532,1.8369631999684384e-05
2533,1.8370359755497706e-05
2534,1.8370359755497706e-05
2535,1.837525173504465e-05
2536,1.8385758439418553e-05
2537,1.8385758439418553e-05
2538,1.838819854404706e-05
2539,1.8397118459112792e-05
2540,1.8397118459112792e-05
2541,1.8398287241037625e-05
2542,1.8398287241037625e-05
2543,1.8402535708421214e-05
2544,1.840858295772122e-05
2545,1.8413780730857014e-05
2546,1.8413780730857014e-05
2547,1.841632442543471e-05
2548,1.841958379895451e-05
2549,1.841958379895451e-05
2550,1.8426402729706388e-05
2551,1.8426402729706388e-05
2552,1.8440334651823152e-05
2553,1.8440334651823152e-05
2554,1.8450337038279973e-05
2555,1.8460146889927528e-05
2556,1.8460146889927528e-05
2557,1.8463229224827585e-05
2558,1.8463229224827585e-05
2559,1.8469477039994735e-05
2560,1.8469477039994735e-05
2561,1.8476334203666705e-05
2562,1.847913236774822e-05
2563,1.847913236774822e-05
2564,1.8479264335884396e-05
2565,1.8481804790560235e-05
2566,1.8481804790560235e-05
2567,1.8485717724630094e-05
2568,1.8485717724630094e-05
2569,1.848675838502005e-05
2570,1.848675838502005e-05
2571,1.849251971040272e-05
2572,1.849251971040272e-05
2573,1.8493978939087383e-05
2574,1.8493978939087383e-05
2575,1.8495539026572473e-05
2576,1.849628698296666e-05
2577,1.849628698296666e-05
2578,1.8498880131994634e-05
2579,1.8498880131994634e-05
2580,1.850861565863274e-05
2581,1.8509322775992632e-05
2582,1.8509322775992632e-05
2583,1.851157135233882e-05
2584,1.851157135233882e-05
2585,1.851693161565158e-05
2586,1.851693161565158e-05
2587,1.8529230339609465e-05
2588,1.853241227839253e-05
2589,1.853241227839253e-05
2590,1.854937975331322e-05
2591,1.854937975331322e-05
2592,1.854992250384129e-05
2593,1.854992250384129e-05
2594,1.8563064631734377e-05
2595,1.8567432123688574e-05
2596,1.8567432123688574e-05
2597,1.856800827777333e-05
2598,1.8569446661388443e-05
2599,1.8571432033009237e-05
2600,1.8571432033009237e-05
2601,1.8571509335045635e-05
2602,1.8571509335045635e-05
2603,1.8571882226616606e-05
2604,1.8571882226616606e-05
2605,1.857784426154969e-05
2606,1.857784426154969e-05
2607,1.858492857456208e-05
2608,1.8591791023047542e-05
2609,1.8591791023047542e-05
2610,1.8594796995833444e-05
2611,1.8594796995833444e-05
2612,1.8599571637232323e-05
2613,1.8599571637232323e-05
2614,1.8613081538902362e-05
2615,1.861682764437449e-05
2616,1.861682764437449e-05
2617,1.86216377548669e-05
2618,1.8628149073611564e-05
2619,1.8628149073611564e-05
2620,1.8630963865697827e-05
2621,1.8630963865697827e-05
2622,1.8645272651416454e-05
2623,1.8646303567105522e-05
2624,1.8646303567105522e-05
2625,1.8653620880785616e-05
2626,1.86551475113133e-05
2627,1.865604693625673e-05
2628,1.8659847936333736e-05
2629,1.8667958060442526e-05
2630,1.8667958060442526e-05
2631,1.8670624308664653e-05
2632,1.867256500697517e-05
2633,1.867256500697517e-05
2634,1.86778235892858e-05
2635,1.86778235892858e-05
2636,1.868737867488255e-05
2637,1.868737867488255e-05
2638,1.868758711414061e-05
2639,1.869061493760588e-05
2640,1.869401101059813e-05
2641,1.869401101059813e-05
2642,1.8694685396161915e-05
2643,1.8694685396161915e-05
2644,1.8709970194900238e-05
2645,1.8709970194900238e-05
2646,1.8711091084308367e-05
2647,1.8711091084308367e-05
2648,1.8713104087506455e-05
2649,1.8723001779437885e-05
2650,1.8728796865483353e-05
2651,1.8728796865483353e-05
2652,1.8728815009969097e-05
2653,1.8728815009969097e-05
2654,1.8729894094808634e-05
2655,1.8729894094808634e-05
2656,1.8730275820585683e-05
2657,1.8730275820585683e-05
2658,1.873475586709453e-05
2659,1.8741149342683167e-05
2660,1.8741149342683167e-05
2661,1.8742447325405407e-05
2662,1.8742447325405407e-05
2663,1.8745772510069823e-05
2664,1.874640621064149e-05
2665,1.875106681953417e-05
2666,1.875106681953417e-05
2667,1.8761286699139685e-05
2668,1.8761286699139685e-05
2669,1.876699071780993e-05
2670,1.876699071780993e-05
2671,1.8774124672168805e-05
2672,1.8774124672168805e-05
2673,1.877540588082746e-05
2674,1.877689796578364e-05
2675,1.877689796578364e-05
2676,1.8777332415818474e-05
2677,1.8779707161744145e-05
2678,1.8779707161744145e-05
2679,1.8779882904071933e-05
2680,1.8779882904071933e-05
2681,1.8782885844530448e-05
2682,1.879169826608757e-05
2683,1.879169826608757e-05
2684,1.8798884105862673e-05
2685,1.8798884105862673e-05
2686,1.88085602288686e-05
2687,1.8811277097613108e-05
2688,1.8811277097613108e-05
2689,1.8811310773569703e-05
2690,1.8811397348678476e-05
2691,1.8812488948500034e-05
2692,1.8829807232303685e-05
2693,1.8829807232303685e-05
2694,1.883017695343046e-05
2695,1.883017695343046e-05
2696,1.8830376950776526e-05
2697,1.8830376950776526e-05
2698,1.8839693411348865e-05
2699,1.8839693411348865e-05
2700,1.8841506232866544e-05
2701,1.8841506232866544e-05
2702,1.8847181022400948e-05
2703,1.8856512388467766e-05
2704,1.8857188785321183e-05
2705,1.8858613347203208e-05
2706,1.8858613347203208e-05
2707,1.8859793817857917e-05
2708,1.8859793817857917e-05
2709,1.886007258795054e-05
2710,1.886007258795054e-05
2711,1.8861154274650053e-05
2712,1.8861154274650053e-05
2713,1.886224310041861e-05
2714,1.886224310041861e-05
2715,1.886729666013842e-05
2716,1.887247404289457e-05
2717,1.887247404289457e-05
2718,1.887447865265878e-05
2719,1.887484070001158e-05
2720,1.8875282162576322e-05
2721,1.8875282162576322e-05
2722,1.8880777184384305e-05
2723,1.8880777184384305e-05
2724,1.8882878470160994e-05
2725,1.8882878470160994e-05
2726,1.8884270350056365e-05
2727,1.8884270350056365e-05
2728,1.8885533879230734e-05
2729,1.8886130610474074e-05
2730,1.8886130610474074e-05
2731,1.888830083402339e-05
2732,1.888830083402339e-05
2733,1.8892234242401847e-05
2734,1.8906843328653433e-05
